CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmount USD,Location,Color,Season,ReviewRating,SubscriptionStatus,PaymentMethod,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PreferredPaymentMethod,FrequencyofPurchases
560,66,Male,Scarf,Accessories,41,Arizona,Indigo,Fall,2.9,Yes,Bank Transfer,Store Pickup,Yes,Yes,22,Bank Transfer,Monthly
561,25,Male,Jewelry,Accessories,48,Louisiana,Red,Fall,3.3,Yes,PayPal,Free Shipping,Yes,Yes,12,Debit Card,Annually
562,65,Male,Jacket,Outerwear,65,Alabama,Blue,Fall,2.6,Yes,Credit Card,Next Day Air,Yes,Yes,25,PayPal,Fortnightly
563,53,Male,Jeans,Clothing,62,Missouri,Blue,Summer,3.5,Yes,PayPal,Standard,Yes,Yes,40,Debit Card,Annually
564,61,Male,Shoes,Footwear,99,Idaho,Black,Fall,4.4,Yes,PayPal,Standard,Yes,Yes,16,Debit Card,Quarterly
565,67,Male,Hoodie,Clothing,58,Florida,Olive,Winter,3.4,Yes,Cash,Next Day Air,Yes,Yes,30,Bank Transfer,Weekly
566,59,Male,Backpack,Accessories,43,Idaho,Lavender,Fall,4.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,10,Venmo,Weekly
567,55,Male,Sneakers,Footwear,93,Alabama,Indigo,Spring,3.6,Yes,PayPal,Store Pickup,Yes,Yes,1,Debit Card,Fortnightly
568,21,Male,Blouse,Clothing,50,New Hampshire,Red,Winter,3,Yes,Venmo,Next Day Air,Yes,Yes,24,Venmo,Fortnightly
569,44,Male,Pants,Clothing,88,Utah,Red,Summer,4,Yes,Bank Transfer,Free Shipping,Yes,Yes,36,PayPal,Monthly
570,65,Male,Skirt,Clothing,33,Alabama,Pink,Fall,4.4,Yes,PayPal,Express,Yes,Yes,46,Credit Card,Every 3 Months
571,65,Male,T-shirt,Clothing,99,Iowa,Purple,Fall,4.1,Yes,Credit Card,Standard,Yes,Yes,20,Cash,Annually
572,54,Male,Jacket,Outerwear,76,Kentucky,Cyan,Spring,3.6,Yes,Venmo,Free Shipping,Yes,Yes,37,Venmo,Weekly
573,56,Male,Scarf,Accessories,97,South Carolina,Cyan,Summer,4.6,Yes,Credit Card,Next Day Air,Yes,Yes,26,Bank Transfer,Annually
574,58,Male,Pants,Clothing,68,California,Charcoal,Summer,3.2,Yes,Cash,2-Day Shipping,Yes,Yes,23,Credit Card,Bi-Weekly
575,54,Male,Sneakers,Footwear,79,Maine,Red,Fall,4.8,Yes,PayPal,Free Shipping,Yes,Yes,20,Bank Transfer,Bi-Weekly
576,58,Male,Jeans,Clothing,86,Nebraska,Peach,Fall,4.8,Yes,Venmo,Express,Yes,Yes,38,PayPal,Monthly
577,48,Male,Hat,Accessories,68,Washington,Black,Winter,5,Yes,Venmo,2-Day Shipping,Yes,Yes,5,Credit Card,Every 3 Months
578,19,Male,Skirt,Clothing,52,Alabama,Black,Fall,3.7,Yes,PayPal,Store Pickup,Yes,Yes,41,Venmo,Annually
579,69,Male,Sandals,Footwear,90,Maine,Purple,Fall,4.6,Yes,Debit Card,Next Day Air,Yes,Yes,22,Credit Card,Fortnightly
580,58,Male,Sandals,Footwear,41,California,Violet,Winter,3.7,Yes,Debit Card,Free Shipping,Yes,Yes,48,Credit Card,Annually
581,49,Male,Sweater,Clothing,80,Iowa,Orange,Spring,4.1,Yes,PayPal,Free Shipping,Yes,Yes,10,PayPal,Weekly
582,32,Male,Sweater,Clothing,100,Iowa,Charcoal,Winter,2.7,Yes,Credit Card,Store Pickup,Yes,Yes,12,Bank Transfer,Every 3 Months
583,40,Male,Jacket,Outerwear,77,Colorado,Turquoise,Spring,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,2,Bank Transfer,Quarterly
584,25,Male,Shorts,Clothing,78,California,Yellow,Spring,4,Yes,PayPal,Store Pickup,Yes,Yes,38,PayPal,Monthly
585,70,Male,Socks,Clothing,94,Indiana,White,Spring,4.7,Yes,PayPal,Free Shipping,Yes,Yes,20,Debit Card,Monthly
586,69,Male,Socks,Clothing,23,South Carolina,Gray,Fall,2.8,Yes,Credit Card,Next Day Air,Yes,Yes,5,Cash,Every 3 Months
587,45,Male,Hoodie,Clothing,20,Wisconsin,Blue,Winter,4.9,Yes,Venmo,2-Day Shipping,Yes,Yes,9,Venmo,Annually
588,29,Male,Socks,Clothing,86,Washington,Maroon,Fall,4.2,Yes,PayPal,Express,Yes,Yes,48,Debit Card,Every 3 Months
589,47,Male,Boots,Footwear,60,South Dakota,Violet,Fall,3,Yes,Debit Card,Standard,Yes,Yes,9,Debit Card,Quarterly
590,28,Male,Shirt,Clothing,70,Minnesota,Orange,Fall,3.4,Yes,Debit Card,2-Day Shipping,Yes,Yes,40,PayPal,Annually
591,64,Male,Belt,Accessories,39,Alaska,Turquoise,Fall,4.6,Yes,Credit Card,Standard,Yes,Yes,30,Venmo,Fortnightly
592,47,Male,Backpack,Accessories,37,Kentucky,Olive,Fall,4.2,Yes,Credit Card,Store Pickup,Yes,Yes,6,Debit Card,Bi-Weekly
593,60,Male,Boots,Footwear,29,North Dakota,Brown,Fall,3.2,Yes,Venmo,Free Shipping,Yes,Yes,42,Venmo,Every 3 Months
594,67,Male,Coat,Outerwear,35,Alaska,Green,Winter,4.4,Yes,Cash,Store Pickup,Yes,Yes,9,PayPal,Every 3 Months
595,35,Male,Hoodie,Clothing,83,Oklahoma,Brown,Winter,2.5,Yes,Cash,Next Day Air,Yes,Yes,6,Debit Card,Monthly
596,30,Male,Shoes,Footwear,77,Delaware,Silver,Summer,3.6,Yes,Credit Card,Next Day Air,Yes,Yes,47,PayPal,Quarterly
597,23,Male,Shoes,Footwear,37,Montana,White,Summer,4.5,Yes,PayPal,Store Pickup,Yes,Yes,36,Venmo,Annually
598,70,Male,Jewelry,Accessories,69,Alaska,Gold,Summer,3.4,Yes,Bank Transfer,Standard,Yes,Yes,19,Bank Transfer,Fortnightly
599,21,Male,Dress,Clothing,66,California,Green,Winter,3.2,Yes,Credit Card,2-Day Shipping,Yes,Yes,30,Cash,Every 3 Months
600,51,Male,Boots,Footwear,26,Massachusetts,Teal,Spring,4.2,Yes,Cash,Standard,Yes,Yes,27,Debit Card,Every 3 Months
601,22,Male,Hat,Accessories,63,South Carolina,Charcoal,Spring,5,Yes,Debit Card,2-Day Shipping,Yes,Yes,25,Venmo,Monthly
602,32,Male,Backpack,Accessories,38,West Virginia,Maroon,Summer,4.7,Yes,Cash,Store Pickup,Yes,Yes,5,Cash,Fortnightly
603,37,Male,Shoes,Footwear,58,Oregon,Lavender,Summer,4.2,Yes,Venmo,Next Day Air,Yes,Yes,10,Cash,Every 3 Months
604,31,Male,Handbag,Accessories,46,Massachusetts,Green,Winter,3.4,Yes,Debit Card,2-Day Shipping,Yes,Yes,26,PayPal,Every 3 Months
605,44,Male,Sunglasses,Accessories,92,West Virginia,Pink,Fall,4.4,Yes,Bank Transfer,Store Pickup,Yes,Yes,11,Credit Card,Every 3 Months
606,40,Male,Hat,Accessories,32,California,Charcoal,Winter,4.2,Yes,Debit Card,Standard,Yes,Yes,17,Bank Transfer,Weekly
607,27,Male,Scarf,Accessories,90,Colorado,Blue,Spring,4.5,Yes,Credit Card,Standard,Yes,Yes,44,PayPal,Monthly
608,47,Male,Hoodie,Clothing,23,Indiana,Purple,Fall,2.8,Yes,PayPal,Next Day Air,Yes,Yes,44,Cash,Monthly
609,41,Male,Backpack,Accessories,25,Delaware,Gold,Fall,3.3,Yes,Debit Card,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months
610,51,Male,Sweater,Clothing,54,Ohio,Purple,Fall,4.6,Yes,Cash,Next Day Air,Yes,Yes,49,Credit Card,Fortnightly
611,53,Male,Shorts,Clothing,72,Oklahoma,Charcoal,Summer,2.5,Yes,Debit Card,Free Shipping,Yes,Yes,27,Bank Transfer,Every 3 Months
612,43,Male,Scarf,Accessories,33,California,Black,Winter,4.7,Yes,Credit Card,Store Pickup,Yes,Yes,19,Cash,Monthly
613,67,Male,Hat,Accessories,43,New Hampshire,Lavender,Fall,4.6,Yes,PayPal,Express,Yes,Yes,33,Credit Card,Quarterly
614,61,Male,Coat,Outerwear,51,Pennsylvania,Lavender,Fall,2.6,Yes,Cash,Standard,Yes,Yes,46,Cash,Bi-Weekly
615,68,Male,Jewelry,Accessories,85,Idaho,Lavender,Winter,4,Yes,Cash,Standard,Yes,Yes,21,Credit Card,Bi-Weekly
616,67,Male,Sandals,Footwear,100,Maryland,Olive,Summer,2.6,Yes,Debit Card,Next Day Air,Yes,Yes,23,Venmo,Annually
617,29,Male,Gloves,Accessories,72,Pennsylvania,Teal,Spring,4.6,Yes,Cash,Free Shipping,Yes,Yes,38,Credit Card,Every 3 Months
618,50,Male,Backpack,Accessories,57,Colorado,Maroon,Fall,2.6,Yes,Debit Card,Standard,Yes,Yes,2,Bank Transfer,Quarterly
619,61,Male,Jacket,Outerwear,94,Indiana,Cyan,Spring,4,Yes,Credit Card,Express,Yes,Yes,21,Debit Card,Bi-Weekly
620,19,Male,Backpack,Accessories,34,Nebraska,Charcoal,Summer,4.6,Yes,Debit Card,Store Pickup,Yes,Yes,1,Debit Card,Every 3 Months
621,33,Male,Backpack,Accessories,89,Rhode Island,Black,Fall,3.7,Yes,PayPal,2-Day Shipping,Yes,Yes,10,Venmo,Every 3 Months
622,51,Male,Sunglasses,Accessories,27,Kansas,Red,Fall,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,45,Credit Card,Weekly
623,69,Male,Socks,Clothing,63,Georgia,Peach,Spring,4,Yes,Credit Card,Next Day Air,Yes,Yes,44,Bank Transfer,Fortnightly
624,19,Male,Shoes,Footwear,70,Nevada,White,Fall,4.7,Yes,Bank Transfer,Standard,Yes,Yes,48,PayPal,Bi-Weekly
625,55,Male,Pants,Clothing,87,South Carolina,Pink,Fall,3.4,Yes,Venmo,Express,Yes,Yes,21,PayPal,Annually
626,49,Male,Jewelry,Accessories,79,Delaware,Red,Fall,4,Yes,Venmo,Next Day Air,Yes,Yes,1,Venmo,Weekly
627,31,Male,Sunglasses,Accessories,79,New Hampshire,Indigo,Spring,3.9,Yes,Credit Card,Standard,Yes,Yes,10,Venmo,Annually
628,42,Male,Sandals,Footwear,44,Oregon,Black,Winter,4.1,Yes,Venmo,Express,Yes,Yes,24,PayPal,Monthly
629,69,Male,Sweater,Clothing,85,Massachusetts,White,Fall,3.7,Yes,Venmo,2-Day Shipping,Yes,Yes,29,Credit Card,Monthly
630,26,Male,Shoes,Footwear,90,Vermont,Beige,Spring,4.7,Yes,Bank Transfer,Standard,Yes,Yes,11,Debit Card,Annually
631,41,Male,Jewelry,Accessories,94,Mississippi,Silver,Fall,4.3,Yes,Cash,2-Day Shipping,Yes,Yes,33,Debit Card,Annually
632,55,Male,Boots,Footwear,68,Washington,Violet,Summer,4.1,Yes,Venmo,Store Pickup,Yes,Yes,27,Cash,Fortnightly
633,35,Male,Backpack,Accessories,51,Wyoming,Red,Winter,3.9,Yes,Venmo,Next Day Air,Yes,Yes,19,Venmo,Fortnightly
634,66,Male,Sandals,Footwear,33,Minnesota,Orange,Spring,2.9,Yes,Bank Transfer,Express,Yes,Yes,50,Debit Card,Quarterly
635,36,Male,Sneakers,Footwear,60,Ohio,Teal,Summer,3.9,Yes,Bank Transfer,Standard,Yes,Yes,46,PayPal,Weekly
636,27,Male,Hoodie,Clothing,59,South Carolina,Brown,Fall,4.3,Yes,PayPal,2-Day Shipping,Yes,Yes,28,Cash,Quarterly
637,41,Male,Handbag,Accessories,30,Wisconsin,Indigo,Summer,2.8,Yes,Cash,Store Pickup,Yes,Yes,14,Bank Transfer,Every 3 Months
638,21,Male,Sweater,Clothing,20,Tennessee,Cyan,Winter,3.4,Yes,Cash,2-Day Shipping,Yes,Yes,46,Cash,Fortnightly
639,53,Male,Sandals,Footwear,20,Maryland,Blue,Summer,2.7,Yes,Venmo,Express,Yes,Yes,41,PayPal,Monthly
640,54,Male,Dress,Clothing,24,Mississippi,Olive,Spring,4,Yes,Credit Card,2-Day Shipping,Yes,Yes,50,Credit Card,Annually
641,53,Male,Skirt,Clothing,88,Minnesota,Gray,Summer,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,28,Debit Card,Fortnightly
642,47,Male,Blouse,Clothing,78,Alaska,Red,Winter,3.9,Yes,Venmo,2-Day Shipping,Yes,Yes,23,Credit Card,Every 3 Months
643,64,Male,Skirt,Clothing,25,Arkansas,Red,Spring,2.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,14,Debit Card,Bi-Weekly
644,18,Male,Sweater,Clothing,57,Oregon,Green,Winter,3.2,Yes,Venmo,Next Day Air,Yes,Yes,10,Bank Transfer,Every 3 Months
645,68,Male,Backpack,Accessories,93,Louisiana,Blue,Summer,4.3,Yes,Venmo,Next Day Air,Yes,Yes,37,Cash,Weekly
646,62,Male,Hoodie,Clothing,42,Oklahoma,Purple,Summer,4.2,Yes,Credit Card,Express,Yes,Yes,15,Venmo,Bi-Weekly
647,51,Male,Boots,Footwear,54,Indiana,Pink,Spring,4.9,Yes,Debit Card,Standard,Yes,Yes,19,Venmo,Bi-Weekly
648,54,Male,Blouse,Clothing,70,Mississippi,Charcoal,Summer,3.7,Yes,Bank Transfer,Express,Yes,Yes,23,Credit Card,Fortnightly
649,22,Male,Hoodie,Clothing,31,Michigan,Brown,Winter,4.1,Yes,Bank Transfer,Store Pickup,Yes,Yes,35,Credit Card,Weekly
650,53,Male,Pants,Clothing,93,Delaware,Orange,Spring,4.2,Yes,Credit Card,Store Pickup,Yes,Yes,33,PayPal,Every 3 Months
651,34,Male,Gloves,Accessories,40,Florida,Magenta,Spring,3.9,Yes,Venmo,Next Day Air,Yes,Yes,12,Bank Transfer,Annually
652,32,Male,Hat,Accessories,32,Arkansas,Yellow,Summer,2.9,Yes,PayPal,Next Day Air,Yes,Yes,41,Venmo,Fortnightly
653,64,Male,Sunglasses,Accessories,27,Minnesota,Beige,Winter,3.1,Yes,PayPal,Free Shipping,Yes,Yes,27,Venmo,Weekly
654,20,Male,Scarf,Accessories,68,North Dakota,Olive,Winter,3.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,45,Cash,Fortnightly
655,24,Male,Handbag,Accessories,59,California,Gray,Summer,4.4,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,23,Venmo,Annually
656,20,Male,Handbag,Accessories,36,Mississippi,Purple,Fall,3.1,Yes,Debit Card,Free Shipping,Yes,Yes,19,Venmo,Monthly
657,42,Male,Jeans,Clothing,23,Pennsylvania,Beige,Summer,3.9,Yes,Debit Card,Standard,Yes,Yes,6,PayPal,Quarterly
658,48,Male,Jacket,Outerwear,80,Arizona,White,Winter,4.3,Yes,PayPal,Free Shipping,Yes,Yes,6,PayPal,Quarterly
659,62,Male,Backpack,Accessories,37,Louisiana,White,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,20,Venmo,Weekly
660,62,Male,Shorts,Clothing,52,Virginia,Gold,Spring,3.6,Yes,Debit Card,2-Day Shipping,Yes,Yes,8,Cash,Weekly
661,50,Male,Coat,Outerwear,79,Montana,Olive,Fall,5,Yes,Debit Card,2-Day Shipping,Yes,Yes,39,Credit Card,Quarterly
662,57,Male,Shirt,Clothing,68,Iowa,Green,Fall,4.1,Yes,Cash,Store Pickup,Yes,Yes,39,Credit Card,Quarterly
663,24,Male,Gloves,Accessories,98,Illinois,Magenta,Fall,2.8,Yes,Debit Card,Express,Yes,Yes,39,Venmo,Bi-Weekly
664,59,Male,Dress,Clothing,83,Alaska,Charcoal,Fall,4.7,Yes,Cash,Express,Yes,Yes,23,Credit Card,Monthly
665,63,Male,Pants,Clothing,83,Colorado,Indigo,Winter,4.4,Yes,Cash,Express,Yes,Yes,41,PayPal,Bi-Weekly
666,41,Male,Pants,Clothing,55,New Mexico,Peach,Spring,4.9,Yes,Cash,2-Day Shipping,Yes,Yes,50,Credit Card,Annually
667,35,Male,Hoodie,Clothing,26,Colorado,Turquoise,Winter,3.1,Yes,Cash,Free Shipping,Yes,Yes,30,Debit Card,Quarterly
668,34,Male,Sunglasses,Accessories,76,Arizona,Blue,Winter,2.6,Yes,Debit Card,Standard,Yes,Yes,32,Bank Transfer,Quarterly
669,49,Male,T-shirt,Clothing,85,Hawaii,Turquoise,Fall,2.9,Yes,Credit Card,Express,Yes,Yes,35,Bank Transfer,Monthly
670,43,Male,Jacket,Outerwear,89,Illinois,Gray,Spring,3.3,Yes,PayPal,Free Shipping,Yes,Yes,45,Venmo,Bi-Weekly
671,63,Male,Sweater,Clothing,41,Louisiana,Purple,Spring,4.8,Yes,Credit Card,Next Day Air,Yes,Yes,37,Cash,Bi-Weekly
672,38,Male,Jacket,Outerwear,30,Iowa,Black,Winter,4.7,Yes,PayPal,Express,Yes,Yes,45,Cash,Weekly
673,59,Male,Socks,Clothing,53,Washington,Peach,Winter,3.3,Yes,Cash,2-Day Shipping,Yes,Yes,29,Cash,Quarterly
674,35,Male,Shirt,Clothing,66,Oklahoma,Indigo,Spring,4.2,Yes,Cash,Free Shipping,Yes,Yes,27,Venmo,Bi-Weekly
675,48,Male,Jewelry,Accessories,33,Washington,Beige,Winter,4.7,Yes,Venmo,Store Pickup,Yes,Yes,36,Bank Transfer,Annually
676,64,Male,Sunglasses,Accessories,86,Arkansas,Yellow,Spring,2.6,Yes,Credit Card,2-Day Shipping,Yes,Yes,9,Cash,Annually
677,28,Male,Pants,Clothing,60,Connecticut,Peach,Winter,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly
678,60,Male,Socks,Clothing,62,Washington,Turquoise,Summer,2.7,Yes,PayPal,Express,Yes,Yes,41,PayPal,Annually
679,27,Male,Blouse,Clothing,74,Maine,Teal,Fall,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,25,Debit Card,Every 3 Months
680,56,Male,Sandals,Footwear,95,Michigan,Turquoise,Fall,3.4,Yes,PayPal,Express,Yes,Yes,37,Venmo,Fortnightly
681,58,Male,Sneakers,Footwear,25,Tennessee,Magenta,Spring,4.2,Yes,Venmo,Express,Yes,Yes,3,PayPal,Annually
682,30,Male,Shirt,Clothing,59,Louisiana,Purple,Winter,3.8,Yes,PayPal,2-Day Shipping,Yes,Yes,24,Credit Card,Every 3 Months
683,23,Male,Jacket,Outerwear,29,Missouri,Brown,Summer,4,Yes,Debit Card,Standard,Yes,Yes,49,Credit Card,Bi-Weekly
684,33,Male,Sandals,Footwear,36,Michigan,Violet,Winter,2.7,Yes,Venmo,Free Shipping,Yes,Yes,3,Bank Transfer,Monthly
685,63,Male,Hat,Accessories,82,Alabama,Yellow,Summer,4.7,Yes,Bank Transfer,Express,Yes,Yes,42,Debit Card,Monthly
686,70,Male,Blouse,Clothing,71,Massachusetts,Magenta,Winter,3.5,Yes,Credit Card,Standard,Yes,Yes,32,Cash,Fortnightly
687,70,Male,Sweater,Clothing,35,Indiana,Beige,Fall,3,Yes,PayPal,2-Day Shipping,Yes,Yes,33,Venmo,Fortnightly
688,19,Male,Gloves,Accessories,38,West Virginia,Turquoise,Winter,3.3,Yes,Cash,Free Shipping,Yes,Yes,46,Bank Transfer,Quarterly
689,25,Male,Scarf,Accessories,59,Michigan,Peach,Summer,4.7,Yes,Cash,Store Pickup,Yes,Yes,44,Venmo,Monthly
690,19,Male,Hoodie,Clothing,91,Pennsylvania,Orange,Summer,4.7,Yes,Cash,Express,Yes,Yes,35,Credit Card,Every 3 Months
691,25,Male,Shorts,Clothing,68,Alaska,Red,Spring,4.8,Yes,Bank Transfer,Standard,Yes,Yes,45,Bank Transfer,Weekly
692,60,Male,Backpack,Accessories,21,Massachusetts,Silver,Summer,2.9,Yes,Credit Card,Standard,Yes,Yes,37,PayPal,Bi-Weekly
693,35,Male,Sunglasses,Accessories,95,North Dakota,Cyan,Spring,4,Yes,Venmo,2-Day Shipping,Yes,Yes,40,Debit Card,Every 3 Months
694,46,Male,Shorts,Clothing,52,Vermont,Turquoise,Spring,3.1,Yes,Credit Card,Free Shipping,Yes,Yes,30,Cash,Every 3 Months
695,41,Male,Dress,Clothing,21,Kentucky,Charcoal,Fall,3.5,Yes,Venmo,2-Day Shipping,Yes,Yes,38,Venmo,Every 3 Months
696,30,Male,Shorts,Clothing,67,Nevada,Peach,Summer,3.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,15,Debit Card,Every 3 Months
697,44,Male,Belt,Accessories,42,Utah,Green,Fall,2.8,Yes,Bank Transfer,Standard,Yes,Yes,49,Cash,Monthly
698,61,Male,Scarf,Accessories,63,North Dakota,Brown,Summer,4.6,Yes,Bank Transfer,Free Shipping,Yes,Yes,40,Debit Card,Quarterly
699,55,Male,Boots,Footwear,41,Iowa,Yellow,Winter,3.8,Yes,PayPal,Standard,Yes,Yes,40,Debit Card,Weekly
700,50,Male,Handbag,Accessories,46,Connecticut,Charcoal,Fall,2.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,5,PayPal,Weekly
701,57,Male,Pants,Clothing,79,Wisconsin,Olive,Winter,4.1,Yes,Venmo,Standard,Yes,Yes,5,PayPal,Monthly
702,51,Male,Boots,Footwear,90,Idaho,Red,Fall,3.3,Yes,Cash,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months
703,18,Male,Shirt,Clothing,71,Montana,White,Winter,3.4,Yes,Bank Transfer,Store Pickup,Yes,Yes,1,Cash,Weekly
704,63,Male,Dress,Clothing,87,Connecticut,Pink,Summer,3,Yes,Debit Card,Standard,Yes,Yes,21,Venmo,Weekly
705,34,Male,Hoodie,Clothing,66,Idaho,Black,Spring,3.2,Yes,Venmo,Express,Yes,Yes,18,PayPal,Annually
706,25,Male,Pants,Clothing,90,Arkansas,Indigo,Summer,4.5,Yes,PayPal,Free Shipping,Yes,Yes,49,Cash,Quarterly
707,46,Male,Jeans,Clothing,47,Iowa,Turquoise,Summer,4.8,Yes,Venmo,Express,Yes,Yes,27,Debit Card,Weekly
708,59,Male,Shirt,Clothing,38,Louisiana,Purple,Spring,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,21,Venmo,Annually
709,37,Male,Backpack,Accessories,50,Kentucky,Beige,Summer,3.4,Yes,Cash,Store Pickup,Yes,Yes,19,Cash,Fortnightly
710,49,Male,Jacket,Outerwear,79,Massachusetts,Charcoal,Summer,4.6,Yes,Debit Card,Standard,Yes,Yes,23,Debit Card,Monthly
711,22,Male,Scarf,Accessories,91,Virginia,Turquoise,Spring,4.1,Yes,Bank Transfer,Standard,Yes,Yes,26,PayPal,Fortnightly
712,64,Male,Boots,Footwear,60,New Hampshire,Maroon,Spring,3.5,Yes,PayPal,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly
713,42,Male,Blouse,Clothing,81,New Hampshire,Black,Summer,3.8,Yes,Credit Card,Next Day Air,Yes,Yes,36,Bank Transfer,Quarterly
714,37,Male,Hoodie,Clothing,90,Oregon,Lavender,Summer,2.6,Yes,Bank Transfer,Express,Yes,Yes,39,Bank Transfer,Bi-Weekly
715,26,Male,Jacket,Outerwear,70,South Dakota,Magenta,Fall,4.4,Yes,Venmo,Store Pickup,Yes,Yes,40,Debit Card,Fortnightly
716,33,Male,Jeans,Clothing,63,Delaware,Green,Spring,2.6,Yes,Venmo,Express,Yes,Yes,37,Debit Card,Quarterly
717,30,Male,Jewelry,Accessories,29,Missouri,Olive,Spring,3.6,Yes,PayPal,Express,Yes,Yes,9,Venmo,Bi-Weekly
718,21,Male,Socks,Clothing,90,Alaska,Green,Spring,4.2,Yes,Debit Card,Express,Yes,Yes,7,Venmo,Every 3 Months
719,22,Male,Shirt,Clothing,22,Florida,Peach,Summer,4.6,Yes,Bank Transfer,Standard,Yes,Yes,25,Bank Transfer,Annually
720,63,Male,Shorts,Clothing,22,Mississippi,Turquoise,Summer,3.3,Yes,Venmo,Next Day Air,Yes,Yes,42,Venmo,Bi-Weekly
721,33,Male,Jewelry,Accessories,62,New Mexico,Orange,Fall,3.4,Yes,Bank Transfer,Free Shipping,Yes,Yes,19,Debit Card,Weekly
722,43,Male,Blouse,Clothing,57,California,Silver,Summer,4.4,Yes,Debit Card,Next Day Air,Yes,Yes,41,Debit Card,Every 3 Months
723,27,Male,Sweater,Clothing,32,Wyoming,Blue,Summer,4.3,Yes,PayPal,Store Pickup,Yes,Yes,50,Cash,Bi-Weekly
724,35,Male,Jewelry,Accessories,53,Missouri,Cyan,Fall,3.5,Yes,Cash,Express,Yes,Yes,43,PayPal,Monthly
725,37,Male,T-shirt,Clothing,79,New Hampshire,Green,Fall,4.7,Yes,Cash,Store Pickup,Yes,Yes,36,Venmo,Every 3 Months
726,61,Male,Hat,Accessories,61,Texas,Silver,Winter,3.1,Yes,Cash,Standard,Yes,Yes,33,Debit Card,Fortnightly
727,32,Male,Shorts,Clothing,78,North Dakota,Yellow,Summer,3.6,Yes,PayPal,Next Day Air,Yes,Yes,20,Bank Transfer,Every 3 Months
728,62,Male,Sweater,Clothing,97,Arkansas,Gray,Winter,4.8,Yes,Credit Card,Next Day Air,Yes,Yes,37,Venmo,Every 3 Months
729,29,Male,Jeans,Clothing,78,Nebraska,Pink,Winter,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,12,PayPal,Every 3 Months
730,41,Male,Sunglasses,Accessories,56,Minnesota,Beige,Summer,3.2,Yes,Venmo,Express,Yes,Yes,46,PayPal,Every 3 Months
731,48,Male,Boots,Footwear,25,Massachusetts,Indigo,Summer,3.9,Yes,Venmo,Standard,Yes,Yes,28,Venmo,Fortnightly
732,43,Male,Coat,Outerwear,28,Arkansas,Red,Spring,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,30,PayPal,Fortnightly
733,34,Male,Shirt,Clothing,57,New Hampshire,Blue,Spring,2.8,Yes,Cash,Express,Yes,Yes,28,Cash,Bi-Weekly
734,45,Male,Dress,Clothing,36,Rhode Island,Cyan,Fall,2.7,Yes,Cash,2-Day Shipping,Yes,Yes,20,Debit Card,Bi-Weekly
735,65,Male,Shirt,Clothing,69,New Jersey,Violet,Winter,3.1,Yes,Venmo,Express,Yes,Yes,39,Bank Transfer,Every 3 Months
736,61,Male,Sunglasses,Accessories,48,Montana,Orange,Fall,3.6,Yes,Venmo,2-Day Shipping,Yes,Yes,48,Cash,Bi-Weekly
737,18,Male,Dress,Clothing,58,Colorado,Maroon,Spring,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,32,Credit Card,Every 3 Months
738,47,Male,Sunglasses,Accessories,24,Nebraska,Teal,Spring,3.6,Yes,PayPal,Store Pickup,Yes,Yes,28,PayPal,Annually
739,56,Male,Sunglasses,Accessories,31,Minnesota,Orange,Winter,3.5,Yes,Credit Card,2-Day Shipping,Yes,Yes,27,Venmo,Quarterly
740,64,Male,Shorts,Clothing,29,Minnesota,Purple,Summer,3.5,Yes,Cash,Free Shipping,Yes,Yes,26,Venmo,Bi-Weekly
741,26,Male,Jeans,Clothing,69,South Dakota,Orange,Summer,2.8,Yes,Bank Transfer,Next Day Air,Yes,Yes,22,Credit Card,Fortnightly
742,22,Male,T-shirt,Clothing,79,West Virginia,Yellow,Summer,4.7,Yes,Debit Card,Free Shipping,Yes,Yes,23,Bank Transfer,Every 3 Months
743,64,Male,Pants,Clothing,39,Nevada,Charcoal,Summer,3.1,Yes,Debit Card,Express,Yes,Yes,21,Debit Card,Quarterly
744,21,Male,Sunglasses,Accessories,84,North Carolina,Gray,Fall,4.9,Yes,PayPal,Free Shipping,Yes,Yes,36,Cash,Weekly
745,67,Male,Boots,Footwear,66,Illinois,Charcoal,Spring,4.1,Yes,Debit Card,Next Day Air,Yes,Yes,42,Debit Card,Bi-Weekly
